id,sex,employment,married,income,digital3
23646,1,employed,1,19220,.65124279
23647,0,employed,0,12104,.67731488
23648,1,employed,1,13832,.22804753
23649,1,unemployed,0,8571,.579638
23650,0,student,0,6289,.75881851
23651,0,retired,1,30868,.16400124
23652,0,unemployed,1,0,0
23653,0,employed,1,13133,.67243546
23654,1,employed,1,15945,.58751476
23655,1,employed,1,16856,0
23656,1,retired,1,17272,.28701931
23657,0,unemployed,1,7981,.52199531
23658,0,employed,0,6370,.23405847
23659,0,employed,0,37896,.7086004
23660,1,student,0,4667,.91262841
23661,0,student,0,3207,.85522866
23662,1,employed,1,5501,.58723456
23663,0,employed,1,4834,.40764838
23664,0,employed,0,10813,.26419476
23665,1,employed,1,183425,.67346466
23666,1,student,0,52579,.86356074
23667,1,retired,1,5234,.24079695
23668,0,retired,0,5482,.2859658
23669,0,retired,1,5697,0
23670,0,employed,1,7497,.66789305
23671,1,employed,1,175235,.86808026
23672,1,student,0,0,.84671468
23673,1,retired,0,4777,.16408917
23674,0,employed,1,15128,.34589073
23675,0,employed,0,4998,0
23676,1,employed,1,11488,.71256065
23677,1,employed,0,11289,.12354665
23678,1,employed,1,1000000,.9408251
23679,0,employed,1,6946,.39603457
23680,1,student,0,0,.87278759
23681,1,employed,1,6988,0
23682,1,retired,0,10618,0
23683,1,employed,1,11946,.31930745
23684,0,employed,1,11356,.52070844
23685,0,student,0,0,.50446808
23686,1,employed,1,23509,.31037214
23687,0,employed,0,17494,.67577207
23688,1,unemployed,1,0,.21505991
23689,0,employed,1,13734,.6827445
23690,1,employed,1,21108,.67637485
23691,0,unemployed,1,0,.71989006
23692,1,employed,1,14095,.68899804
23693,1,student,1,7822,.87816191
23694,0,student,0,44964,.90713906
23695,1,unemployed,1,0,.68283665
23696,1,employed,1,24040,.15467873
23697,0,retired,1,4345,0
23698,0,retired,0,5994,0
23699,1,unemployed,1,0,.72515434
23700,1,employed,1,21153,.51332831
23701,0,retired,1,15653,.21729827
23702,0,student,0,0,.028409967
23703,0,unemployed,1,16979,.53982401
23704,1,employed,1,15645,.5726493
23705,1,student,0,0,.8966561
23706,1,employed,1,20703,.99999082
23707,1,employed,0,12417,0
23708,0,retired,1,16684,.35296029
23709,0,employed,1,11140,.012968807
23710,0,employed,1,88463,.039315552
23711,0,employed,1,44997,.57238191
23712,1,retired,1,13165,.3106066
23713,1,employed,1,45676,0
23714,1,student,0,0,.97450113
23715,1,retired,1,3235,0
23716,0,employed,1,13341,.55528957
23717,0,student,0,5986,0
23718,1,unemployed,1,19191,.61950964
23719,1,employed,1,12397,.40639102
23720,1,employed,1,28252,.47721553
23721,0,unemployed,1,0,.64683896
23722,0,employed,1,7134,.54538393
23723,0,student,0,0,.91649479
23724,1,employed,1,27600,.61006987
23725,1,employed,1,15899,.71781683
23726,0,retired,1,7645,.35169095
23727,0,employed,1,7785,.75215071
23728,0,unemployed,0,5659,.53901213
23729,1,employed,1,10001,.63796622
23730,0,employed,1,22751,.15673365
23731,0,retired,0,2698,0
23732,1,employed,1,7208,.686028
23733,0,unemployed,0,6265,.68299615
23734,0,unemployed,1,9133,.65173322
23735,0,employed,1,5810,0
23736,0,student,0,0,.16269913
23737,0,student,0,2703,0
23738,0,unemployed,1,9115,.25305185
23739,0,employed,1,78798,.55035949
23740,0,retired,0,8385,.31515434
23741,1,employed,0,21998,.87757975
23742,0,student,0,0,0
23743,1,retired,1,6395,.021130212
23744,0,unemployed,1,11612,.34987748
23745,0,employed,1,19546,.65566868
23746,1,employed,0,16595,.22101417
23747,0,employed,1,36037,.14282681
23748,1,unemployed,1,7976,.84206945
23749,0,employed,1,10713,.02259819
23750,0,employed,1,5772,.84792721
23751,1,employed,1,42950,.92144805
23752,1,unemployed,1,0,0
23753,0,employed,0,7999,.77782309
23754,0,employed,1,10822,.48611185
23755,1,employed,0,8649,.28866088
23756,0,student,0,32421,.3558827
23757,0,unemployed,0,0,.34123722
23758,1,employed,1,17060,.62300068
23759,1,employed,1,7520,.63862658
23760,1,employed,1,18761,.28071716
23761,0,employed,1,7583,.33703467
23762,1,employed,1,13640,.52786529
23763,1,employed,1,6441,.092201293
23764,1,retired,1,6117,.057875466
23765,0,employed,1,10024,.71397018
23766,1,unemployed,0,66480,.44247243
23767,0,employed,1,17572,.42826292
23768,0,employed,1,12402,0
23769,1,employed,0,15651,.95709836
23770,0,employed,0,12169,.54479659
23771,1,employed,1,10842,0
23772,0,employed,1,5915,.66684687
23773,1,retired,1,56361,0
23774,1,employed,0,10282,.7998755
23775,0,employed,0,90995,.60424757
23776,1,student,0,0,0
23777,1,unemployed,0,11051,.90721166
23778,1,employed,1,35763,.64599466
23779,1,retired,0,4183,.23178661
23780,1,employed,0,39930,.57951957
23781,1,employed,0,8241,.80575532
23782,1,employed,0,15907,.12216122
23783,0,student,0,6723,.96755099
23784,1,employed,1,11127,.5527156
23785,0,employed,0,6400,0
23786,1,unemployed,1,11420,.57296234
23787,1,student,0,5361,.47386807
23788,0,employed,1,6852,.97347254
23789,1,employed,0,8002,0
23790,1,student,0,0,.89941049
23791,0,employed,0,7674,.97382754
23792,1,employed,1,146210,.56121701
23793,1,employed,1,5945,.27501002
23794,0,employed,1,8516,.49094921
23795,1,student,0,0,.94645149
23796,0,unemployed,1,10405,.10366436
23797,0,student,0,0,.9689005
23798,0,employed,1,6010,.51524174
23799,1,student,0,0,.76808
23800,1,unemployed,0,27586,.094537653
23801,1,student,0,8370,.91101044
23802,1,employed,1,11793,0
23803,1,employed,0,30511,.78054124
23804,1,retired,1,4752,.0045353584
23805,1,student,0,0,.46895707
23806,1,employed,1,11187,0
23807,1,unemployed,1,7569,0
23808,0,employed,1,5237,.69267881
23809,1,employed,0,30715,.42398149
23810,1,employed,1,7888,0
23811,0,student,0,0,.73415148
23812,0,employed,1,5196,.9151305
23813,1,employed,1,8704,.0057183984
23814,1,unemployed,1,0,.56656879
23815,1,employed,1,7185,.14239089
23816,0,employed,0,15879,.90174884
23817,1,employed,1,10033,.55193895
23818,1,student,0,4727,.58589202
23819,1,employed,1,18413,.22082487
23820,1,employed,1,19485,.86814952
23821,1,retired,1,5955,.15644307
23822,0,unemployed,1,0,.58607274
23823,1,employed,1,8375,0
23824,0,student,0,0,0
23825,1,employed,0,5618,.66840649
23826,1,employed,0,100651,0
23827,1,employed,1,14296,.063742995
23828,0,employed,1,5802,.011004424
23829,1,retired,0,5525,.25455594
23830,1,employed,1,64591,.50018275
23831,0,retired,1,7181,.18311659
23832,0,student,0,0,.10305336
23833,0,employed,1,37096,.36010233
23834,1,student,0,0,.91034997
23835,1,employed,1,11389,.51948148
23836,0,employed,1,7674,.96730161
23837,1,employed,1,6836,0
23838,1,retired,1,3352,.38557112
23839,0,student,0,4070,.98948765
23840,1,employed,0,13753,.68681526
23841,0,employed,1,8203,0
23842,0,employed,1,5766,.66829878
23843,0,employed,1,6366,.22968176
23844,0,unemployed,1,19062,0
23845,0,employed,1,23501,.885409
23846,1,student,0,2108,0
23847,1,employed,1,6499,.584068
23848,1,student,1,0,.91986823
23849,0,unemployed,1,1207,.70469373
23850,1,unemployed,0,21318,.62041473
23851,0,unemployed,0,0,.61654937
23852,1,student,0,7860,.94028437
23853,1,employed,1,7042,.65984136
23854,0,student,0,0,0
23855,1,retired,1,5131,0
23856,0,unemployed,0,13674,.15002628
23857,1,retired,0,13336,0
23858,1,employed,1,16470,.63229096
23859,0,unemployed,1,25370,.62455148
23860,1,employed,1,22669,.59019548
23861,0,retired,0,3817,0
23862,0,student,0,0,.91690171
23863,0,retired,1,6393,0
23864,0,retired,0,5635,.12602022
23865,1,employed,1,7093,.68436044
23866,1,employed,1,35276,.79955643
23867,0,employed,1,28261,0
23868,0,employed,0,37382,.42178681
23869,1,student,0,0,.80349529
23870,0,employed,1,304459,.50704831
23871,1,employed,1,22739,.59047508
23872,1,employed,1,21171,.78879631
23873,1,student,0,0,.73005539
23874,0,retired,1,3313,.02250281
23875,1,student,0,0,.86228132
23876,1,retired,0,10175,.00092503551
23877,1,employed,1,24387,.34157988
23878,0,employed,1,10652,.53824514
23879,1,unemployed,1,0,0
23880,0,unemployed,1,17201,.85469538
23881,0,employed,0,33383,0
23882,1,unemployed,1,0,0
23883,1,employed,0,26965,.68343997
23884,1,employed,1,13264,.54882944
23885,0,employed,1,20979,0
23886,1,employed,0,13262,.40809989
23887,1,employed,0,99864,0
23888,1,student,0,0,.98904133
23889,0,employed,0,5020,.53329438
23890,0,employed,1,7646,.29658008
23891,1,employed,1,18186,.25832444
23892,0,employed,0,11521,.17448518
23893,0,employed,0,14166,0
23894,0,retired,1,14455,.16052291
23895,0,student,0,8275,.069932975
23896,1,unemployed,0,0,0
23897,0,employed,0,17627,.18189411
23898,1,employed,1,6542,.5709697
23899,0,employed,1,5905,.38495761
23900,0,employed,1,4715,.64317596
23901,1,unemployed,1,10234,0
23902,0,employed,1,9389,0
23903,1,employed,0,9821,.71375585
23904,1,unemployed,1,9041,0
23905,1,employed,1,13768,0
23906,0,student,0,7962,.37486744
23907,0,retired,1,5179,.33204406
23908,0,employed,1,9213,0
23909,0,employed,1,57587,.53759015
23910,1,employed,1,6557,.32165253
23911,1,unemployed,0,0,0
23912,0,employed,1,15396,.67893773
23913,1,employed,1,6285,.53879559
23914,1,employed,0,7240,.46688715
23915,1,retired,1,4613,0
23916,1,employed,0,21236,0
23917,1,retired,1,11652,.11091211
23918,0,student,0,3961,.7877652
23919,1,retired,1,9590,.24154715
23920,0,employed,1,13831,.81287551
23921,0,employed,1,11244,0
23922,0,student,0,0,.86593366
23923,0,retired,1,2704,0
23924,1,employed,0,14766,.24180129
23925,1,employed,1,5402,.97668475
23926,0,employed,1,6632,.088885926
23927,0,retired,0,3690,.0058174944
23928,1,employed,0,8791,.59610909
23929,1,employed,1,74503,.63315797
23930,1,retired,1,3915,.31634778
23931,0,unemployed,0,14072,.32627174
23932,1,student,0,0,.96184218
23933,1,employed,1,7571,.60574478
23934,1,employed,1,17793,.57324612
23935,1,student,0,0,.95220184
23936,0,unemployed,0,8888,0
23937,0,employed,0,9340,.64774197
23938,0,employed,0,34195,.01167692
23939,0,employed,0,6816,.11773871
23940,0,student,0,0,.17514399
23941,1,employed,1,16898,0
23942,0,student,0,9499,.89847147
23943,0,employed,0,10929,.57903939
23944,1,employed,0,16424,.75206655
23945,1,employed,1,5413,.49528924
23946,1,unemployed,0,16450,0
23947,0,retired,1,3100,.34250733
23948,1,employed,1,7593,.20055689
23949,0,employed,0,7498,0
23950,0,employed,1,8381,.31468144
23951,1,employed,1,14567,.5332731
23952,1,employed,1,33755,.091004565
23953,0,employed,1,10934,.66192305
23954,0,retired,1,5337,.39793581
23955,1,student,0,0,.83818072
23956,1,employed,1,16436,.62977725
23957,0,unemployed,1,47858,.5330953
23958,0,employed,1,4908,0
23959,1,employed,1,9476,.67841542
23960,0,student,1,0,.86755294
23961,1,student,0,0,.97003275
23962,1,employed,0,6633,.30772489
23963,0,employed,1,5073,.17406715
23964,1,employed,1,5573,.5208261
23965,0,unemployed,1,7483,0
23966,1,employed,1,14070,.74472016
23967,0,employed,0,6368,.7060858
23968,1,employed,0,5268,.51147735
23969,1,employed,1,18646,.72418332
23970,0,student,1,0,.45115915
23971,0,employed,1,11411,.084565409
23972,1,employed,0,12924,.032689482
23973,1,employed,1,19862,.83556455
23974,0,student,0,1040,.10968417
23975,0,student,0,0,.86205089
23976,1,student,1,0,.45539132
23977,0,employed,1,15068,.31840056
23978,0,employed,1,6111,.0084507018
23979,1,student,0,0,.83764225
23980,0,employed,1,5125,.79252654
23981,1,student,0,0,.17684382
23982,1,employed,1,16109,.14691134
23983,0,unemployed,1,20133,.63921684
23984,0,retired,0,8120,0
23985,1,employed,1,12452,.97817123
23986,1,employed,1,21351,.55368179
23987,0,retired,1,6426,.22070003
23988,0,employed,0,151307,.15539524
23989,1,employed,0,5849,.67336118
23990,1,employed,1,5949,.69512403
23991,0,employed,0,7031,.095200241
23992,1,employed,1,25096,.73227018
23993,0,retired,0,2987,.38416177
23994,0,retired,1,12940,.25975361
23995,0,unemployed,1,14093,.010086343
23996,1,employed,1,68223,.5462628
23997,0,employed,1,8891,.55650729
23998,0,student,0,0,0
23999,0,student,1,0,.90948892
24000,1,employed,1,10478,.69953144
24001,1,employed,1,15690,0
24002,0,unemployed,0,8133,.10428278
24003,0,unemployed,1,24712,.55534792
24004,1,employed,1,5752,.94233817
24005,0,employed,0,14386,.061038047
24006,0,employed,1,9405,.76169831
24007,0,employed,1,13788,0
24008,0,employed,0,31751,.53535175
24009,1,employed,1,11439,.14195693
24010,0,student,0,12655,.76400119
24011,0,unemployed,0,15568,0
24012,1,student,0,0,0
24013,1,employed,1,10570,0
24014,0,retired,1,2725,0
24015,1,employed,1,52552,0
24016,0,unemployed,1,7405,0
24017,0,employed,0,19160,0
24018,1,retired,0,14246,0
24019,0,unemployed,1,0,0
24020,0,employed,1,4766,.7434603
24021,0,employed,1,183527,0
24022,1,student,0,5252,.013958136
24023,0,employed,0,12985,.80815697
24024,0,retired,1,3693,.27458933
24025,1,employed,0,6510,.64523751
24026,0,student,0,5283,.85281873
24027,0,employed,1,8655,.00078082696
24028,0,employed,1,5719,.72881532
24029,1,employed,1,9481,.94970125
24030,1,retired,0,18113,.2077702
24031,1,student,0,0,.20911725
24032,0,retired,0,11472,.23692968
24033,0,employed,1,5205,.17223549
24034,1,employed,1,16363,0
24035,0,retired,0,53982,0
24036,0,unemployed,0,9312,0
24037,1,employed,1,5654,.76779175
24038,1,employed,1,9889,0
24039,1,unemployed,1,0,0
24040,0,employed,0,5829,.097146712
24041,1,employed,1,23973,.54085255
24042,0,unemployed,1,20565,.51044488
24043,1,student,0,4377,.27398828
24044,1,employed,1,55348,.39895263
24045,1,student,0,0,.20040458
24046,1,student,0,21224,.98825377
24047,1,employed,1,10870,.92481178
24048,0,unemployed,0,0,.77265137
24049,0,employed,1,51602,.84039605
24050,0,employed,1,8498,.53226459
24051,0,unemployed,1,8138,.18122984
24052,1,employed,1,10482,.062228162
24053,1,employed,1,8494,.74657768
24054,1,employed,0,145996,.37374428
24055,1,employed,1,5674,.35701475
24056,1,employed,1,10192,0
24057,1,employed,0,36934,.33984929
24058,1,student,0,0,.86771119
24059,0,employed,1,10003,.89291632
24060,0,student,0,0,.95432687
24061,0,employed,1,5824,.48403585
24062,0,employed,0,77682,.097364455
24063,1,employed,1,104648,0
24064,0,employed,1,17950,.52959448
24065,1,employed,0,15344,.21134223
24066,0,employed,1,20020,.88770801
24067,1,employed,1,25629,.54047155
24068,1,employed,1,196828,.34129429
24069,1,employed,1,15842,.52660221
24070,1,employed,1,9923,.96356976
24071,1,retired,1,3750,.38818809
24072,0,employed,1,456443,0
24073,1,student,0,7491,.086219758
24074,1,unemployed,1,6182,.58418423
24075,1,employed,0,9901,.68071294
24076,0,retired,0,4850,.26156023
24077,0,retired,0,8014,.29471788
24078,1,employed,1,17176,.74204767
24079,1,employed,1,9713,.68353158
24080,1,retired,1,5825,0
24081,0,employed,1,4688,.42771968
24082,1,unemployed,0,0,.71218908
24083,1,student,0,20668,.84367478
24084,0,retired,0,15020,.25421911
24085,0,retired,1,3253,0
24086,0,retired,1,6482,.22242197
24087,1,student,0,0,.74705732
24088,0,retired,1,27934,.23340484
24089,0,unemployed,0,0,0
24090,0,employed,1,317785,.28398421
24091,1,employed,1,10869,0
24092,1,employed,1,24904,0
24093,1,unemployed,1,21496,.20314698
24094,0,unemployed,0,11490,.5844717
24095,1,employed,1,28352,.50534117
24096,0,employed,1,10722,0
24097,1,student,0,11784,.92471534
24098,1,student,0,5153,.59170479
24099,0,employed,0,17410,.49638024
24100,1,employed,1,9969,.77980077
24101,0,retired,0,8347,.16754124
24102,0,unemployed,1,11229,0
24103,1,student,0,14769,.94814885
24104,1,employed,0,18668,.65573138
24105,0,retired,0,11493,.3698712
24106,0,employed,1,24484,0
24107,1,student,0,0,.43635505
24108,1,unemployed,1,0,.28666654
24109,0,employed,1,20198,.90596801
24110,0,employed,1,7190,.19619702
24111,1,employed,1,5786,0
24112,0,employed,1,10183,0
24113,0,student,0,0,.031638853
24114,1,student,0,0,.25627711
24115,1,employed,1,41634,.30023858
24116,1,employed,1,9465,.80154634
24117,1,employed,1,13774,0
24118,0,retired,1,12682,.25570267
24119,1,retired,0,11334,0
24120,0,retired,1,4920,.10923616
24121,1,employed,1,12644,.52560323
24122,1,employed,0,21256,.7167967
24123,0,employed,1,7158,.80766469
24124,0,employed,1,15513,.54534703
24125,1,employed,1,7300,.48335561
24126,1,employed,1,11772,.49176386
24127,1,unemployed,1,0,.83629757
24128,0,retired,1,6188,.085892059
24129,0,employed,0,8033,0
24130,1,employed,0,30817,0
24131,0,employed,0,11779,.63055515
24132,0,employed,0,6589,.5990352
24133,0,retired,1,9529,0
24134,1,employed,1,9875,.76709211
24135,0,unemployed,0,7582,0
24136,1,employed,1,7620,.54852015
24137,0,employed,1,12286,.74468124
24138,0,retired,1,2965,.33256912
24139,1,employed,1,1000000,0
24140,1,student,0,0,.92604721
24141,1,employed,1,6227,.7382549
24142,0,employed,1,4948,0
24143,1,employed,1,11180,.86103618
24144,1,employed,0,7595,.25676486
24145,1,employed,1,9368,.34372842
24146,1,employed,0,14193,.93037659
24147,1,employed,1,17384,0
24148,0,student,0,0,.59383422
24149,1,employed,0,25439,.088473558
24150,0,employed,1,4488,.61602235
24151,1,student,0,0,.66816533
24152,1,unemployed,0,0,.82922792
24153,0,retired,1,21051,.31743845
24154,1,unemployed,1,0,.17403461
24155,0,student,0,0,.98143184
24156,1,employed,0,15263,.30600011
24157,0,unemployed,0,0,0
24158,1,retired,1,9216,.0020506904
24159,0,employed,0,14733,.20937662
24160,1,employed,1,22794,0
24161,1,employed,1,23199,.63405555
24162,0,employed,1,10037,0
24163,1,employed,1,40815,0
24164,1,employed,1,13044,.65589499
24165,0,employed,1,7487,.80238938
24166,1,student,0,0,.17153047
24167,0,unemployed,1,0,.59183961
24168,0,retired,0,2020,.31859192
24169,1,employed,1,21552,.74726456
24170,1,unemployed,1,9933,.70996422
24171,1,retired,0,13565,.2525841
24172,0,employed,1,20476,.65372467
24173,0,employed,1,11882,.64755738
24174,1,employed,0,12341,0
24175,0,unemployed,1,0,.46880302
24176,0,student,0,4253,.81908572
24177,1,employed,1,388078,.69554293
24178,0,employed,1,9180,.7701956
24179,1,employed,1,5391,.038264953
24180,0,employed,1,5686,.30087689
24181,1,student,0,5400,.45075655
24182,1,employed,1,12989,.37501663
24183,1,employed,1,118717,0
24184,1,employed,0,5605,.82665718
24185,1,employed,0,77146,.29153076
24186,1,student,0,0,.90678364
24187,1,employed,1,11383,.67297268
24188,0,unemployed,1,0,.85129255
24189,1,student,0,0,.94697404
24190,1,unemployed,1,7042,.89429039
